轮轨接触几何参数随轮对横移delty(m)和摇头角phi(degree)的变化
countdy=   241    countphi=   21
----------------------------------------------------------------
侧滚角 alpha (degree)
----------------------------------------------------------------
    deltay   phi= -1.000      -0.900      -0.800      -0.700      -0.600      -0.500      -0.400      -0.300      -0.200      -0.100       0.000       0.100       0.200       0.300       0.400       0.500       0.600       0.700       0.800       0.900       1.000
   -0.006200   -0.045519   -0.045653   -0.045774   -0.045880   -0.045973   -0.046052   -0.046116   -0.046166   -0.046202   -0.046224   -0.046231   -0.046224   -0.046202   -0.046166   -0.046116   -0.046052   -0.045973   -0.045880   -0.045774   -0.045653   -0.045519
   -0.006100   -0.044309   -0.044438   -0.044555   -0.044658   -0.044748   -0.044824   -0.044886   -0.044934   -0.044969   -0.044990   -0.044997   -0.044990   -0.044969   -0.044934   -0.044886   -0.044824   -0.044748   -0.044658   -0.044555   -0.044438   -0.044309
   -0.006000   -0.043123   -0.043249   -0.043361   -0.043461   -0.043547   -0.043621   -0.043681   -0.043728   -0.043761   -0.043781   -0.043788   -0.043781   -0.043761   -0.043728   -0.043681   -0.043621   -0.043547   -0.043461   -0.043361   -0.043249   -0.043123
   -0.005900   -0.041963   -0.042084   -0.042192   -0.042288   -0.042372   -0.042443   -0.042501   -0.042546   -0.042578   -0.042598   -0.042604   -0.042598   -0.042578   -0.042546   -0.042501   -0.042443   -0.042372   -0.042288   -0.042192   -0.042084   -0.041963
   -0.005800   -0.040827   -0.040943   -0.041048   -0.041140   -0.041221   -0.041289   -0.041345   -0.041389   -0.041420   -0.041439   -0.041445   -0.041439   -0.041420   -0.041389   -0.041345   -0.041289   -0.041221   -0.041140   -0.041048   -0.040943   -0.040827
   -0.005700   -0.039716   -0.039828   -0.039928   -0.040017   -0.040095   -0.040160   -0.040214   -0.040256   -0.040286   -0.040304   -0.040310   -0.040304   -0.040286   -0.040256   -0.040214   -0.040160   -0.040095   -0.040017   -0.039928   -0.039828   -0.039716
   -0.005600   -0.038629   -0.038736   -0.038833   -0.038918   -0.038993   -0.039056   -0.039107   -0.039148   -0.039177   -0.039194   -0.039200   -0.039194   -0.039177   -0.039148   -0.039107   -0.039056   -0.038993   -0.038918   -0.038833   -0.038736   -0.038629
   -0.005500   -0.037566   -0.037669   -0.037761   -0.037843   -0.037914   -0.037975   -0.038025   -0.038063   -0.038091   -0.038108   -0.038113   -0.038108   -0.038091   -0.038063   -0.038025   -0.037975   -0.037914   -0.037843   -0.037761   -0.037669   -0.037566
   -0.005400   -0.036527   -0.036625   -0.036713   -0.036792   -0.036860   -0.036918   -0.036965   -0.037003   -0.037029   -0.037045   -0.037050   -0.037045   -0.037029   -0.037003   -0.036965   -0.036918   -0.036860   -0.036792   -0.036713   -0.036625   -0.036527
   -0.005300   -0.035511   -0.035605   -0.035689   -0.035764   -0.035829   -0.035884   -0.035930   -0.035965   -0.035991   -0.036006   -0.036011   -0.036006   -0.035991   -0.035965   -0.035930   -0.035884   -0.035829   -0.035764   -0.035689   -0.035605   -0.035511
   -0.005200   -0.034518   -0.034608   -0.034688   -0.034759   -0.034822   -0.034874   -0.034918   -0.034951   -0.034976   -0.034990   -0.034995   -0.034990   -0.034976   -0.034951   -0.034918   -0.034874   -0.034822   -0.034759   -0.034688   -0.034608   -0.034518
   -0.005100   -0.033549   -0.033634   -0.033711   -0.033778   -0.033837   -0.033888   -0.033929   -0.033961   -0.033984   -0.033997   -0.034002   -0.033997   -0.033984   -0.033961   -0.033929   -0.033888   -0.033837   -0.033778   -0.033711   -0.033634   -0.033549
   -0.005000   -0.032601   -0.032680   -0.032751   -0.032814   -0.032869   -0.032916   -0.032954   -0.032984   -0.033005   -0.033018   -0.033022   -0.033018   -0.033005   -0.032984   -0.032954   -0.032916   -0.032869   -0.032814   -0.032751   -0.032680   -0.032601
   -0.004900   -0.031668   -0.031743   -0.031810   -0.031870   -0.031922   -0.031966   -0.032002   -0.032031   -0.032051   -0.032064   -0.032068   -0.032064   -0.032051   -0.032031   -0.032002   -0.031966   -0.031922   -0.031870   -0.031810   -0.031743   -0.031668
   -0.004800   -0.030760   -0.030830   -0.030894   -0.030950   -0.030999   -0.031041   -0.031075   -0.031102   -0.031122   -0.031133   -0.031137   -0.031133   -0.031122   -0.031102   -0.031075   -0.031041   -0.030999   -0.030950   -0.030894   -0.030830   -0.030760
   -0.004700   -0.029876   -0.029941   -0.030001   -0.030054   -0.030100   -0.030140   -0.030172   -0.030197   -0.030215   -0.030226   -0.030230   -0.030226   -0.030215   -0.030197   -0.030172   -0.030140   -0.030100   -0.030054   -0.030001   -0.029941   -0.029876
   -0.004600   -0.029015   -0.029076   -0.029132   -0.029182   -0.029225   -0.029262   -0.029292   -0.029316   -0.029333   -0.029343   -0.029346   -0.029343   -0.029333   -0.029316   -0.029292   -0.029262   -0.029225   -0.029182   -0.029132   -0.029076   -0.029015
   -0.004500   -0.028177   -0.028235   -0.028287   -0.028333   -0.028373   -0.028407   -0.028436   -0.028458   -0.028474   -0.028484   -0.028487   -0.028484   -0.028474   -0.028458   -0.028436   -0.028407   -0.028373   -0.028333   -0.028287   -0.028235   -0.028177
   -0.004400   -0.027364   -0.027416   -0.027464   -0.027507   -0.027545   -0.027577   -0.027603   -0.027624   -0.027638   -0.027647   -0.027650   -0.027647   -0.027638   -0.027624   -0.027603   -0.027577   -0.027545   -0.027507   -0.027464   -0.027416   -0.027364
   -0.004300   -0.026573   -0.026621   -0.026666   -0.026705   -0.026740   -0.026769   -0.026793   -0.026812   -0.026826   -0.026834   -0.026836   -0.026834   -0.026826   -0.026812   -0.026793   -0.026769   -0.026740   -0.026705   -0.026666   -0.026621   -0.026573
   -0.004200   -0.025805   -0.025849   -0.025890   -0.025926   -0.025957   -0.025984   -0.026006   -0.026023   -0.026036   -0.026043   -0.026046   -0.026043   -0.026036   -0.026023   -0.026006   -0.025984   -0.025957   -0.025926   -0.025890   -0.025849   -0.025805
   -0.004100   -0.025060   -0.025100   -0.025136   -0.025169   -0.025197   -0.025222   -0.025242   -0.025258   -0.025270   -0.025276   -0.025279   -0.025276   -0.025270   -0.025258   -0.025242   -0.025222   -0.025197   -0.025169   -0.025136   -0.025100   -0.025060
   -0.004000   -0.024338   -0.024373   -0.024405   -0.024435   -0.024461   -0.024483   -0.024501   -0.024515   -0.024525   -0.024531   -0.024533   -0.024531   -0.024525   -0.024515   -0.024501   -0.024483   -0.024461   -0.024435   -0.024405   -0.024373   -0.024338
   -0.003900   -0.023637   -0.023668   -0.023697   -0.023723   -0.023746   -0.023765   -0.023781   -0.023794   -0.023803   -0.023808   -0.023810   -0.023808   -0.023803   -0.023794   -0.023781   -0.023765   -0.023746   -0.023723   -0.023697   -0.023668   -0.023637
   -0.003800   -0.022959   -0.022987   -0.023012   -0.023034   -0.023053   -0.023070   -0.023084   -0.023096   -0.023104   -0.023108   -0.023110   -0.023108   -0.023104   -0.023096   -0.023084   -0.023070   -0.023053   -0.023034   -0.023012   -0.022987   -0.022959
   -0.003700   -0.022304   -0.022327   -0.022348   -0.022366   -0.022383   -0.022398   -0.022410   -0.022420   -0.022426   -0.022430   -0.022432   -0.022430   -0.022426   -0.022420   -0.022410   -0.022398   -0.022383   -0.022366   -0.022348   -0.022327   -0.022304
   -0.003600   -0.021632   -0.021688   -0.021705   -0.021721   -0.021735   -0.021747   -0.021757   -0.021765   -0.021770   -0.021774   -0.021775   -0.021774   -0.021770   -0.021765   -0.021757   -0.021747   -0.021735   -0.021721   -0.021705   -0.021688   -0.021632
   -0.003500   -0.021022   -0.021036   -0.021049   -0.021061   -0.021072   -0.021081   -0.021088   -0.021094   -0.021099   -0.021102   -0.021103   -0.021102   -0.021099   -0.021094   -0.021088   -0.021081   -0.021072   -0.021061   -0.021049   -0.021036   -0.021022
   -0.003400   -0.020422   -0.020435   -0.020447   -0.020458   -0.020467   -0.020474   -0.020481   -0.020485   -0.020489   -0.020491   -0.020492   -0.020491   -0.020489   -0.020485   -0.020481   -0.020474   -0.020467   -0.020458   -0.020447   -0.020435   -0.020422
   -0.003300   -0.019821   -0.019834   -0.019845   -0.019855   -0.019865   -0.019872   -0.019879   -0.019883   -0.019887   -0.019889   -0.019889   -0.019889   -0.019887   -0.019883   -0.019879   -0.019872   -0.019865   -0.019855   -0.019845   -0.019834   -0.019821
